"ID","File 1","File 2","Day","Time","Label"
6990,"S6990A_11-10-11-02.png","S6990B_11-10-11-02.png",5,662,1
8604,"S8604A_11-11-18-02.png","S8604B_11-11-18-02.png",6,1082,2
8101,"S8101A_11-11-10-53.png","S8101B_11-11-10-53.png",6,653,2
6209,"S6209A_11-09-21-57.png","S6209B_11-09-21-57.png",4,1317,2
6838,"S6838A_11-10-08-29.png","S6838B_11-10-08-29.png",5,509,3
7601,"S7601A_11-10-21-16.png","S7601B_11-10-21-16.png",5,1276,1
8675,"S8675A_11-11-19-13.png","S8675B_11-11-19-13.png",6,1153,2
9193,"S9193A_11-12-03-54.png","S9193B_11-12-03-54.png",0,234,1
8561,"S8561A_11-11-17-19.png","S8561B_11-11-17-19.png",6,1039,2
8815,"S8815A_11-11-21-34.png","S8815B_11-11-21-34.png",6,1294,2
8423,"S8423A_11-11-15-00.png","S8423B_11-11-15-00.png",6,900,3
6279,"S6279A_11-09-23-07.png","S6279B_11-09-23-07.png",4,1387,3
5438,"S5438A_11-09-09-02.png","S5438B_11-09-09-02.png",4,542,3
8398,"S8398A_11-11-14-35.png","S8398B_11-11-14-35.png",6,875,2
8985,"S8985A_11-12-00-25.png","S8985B_11-12-00-25.png",0,25,2
6157,"S6157A_11-09-21-04.png","S6157B_11-09-21-04.png",4,1264,4
8541,"S8541A_11-11-16-59.png","S8541B_11-11-16-59.png",6,1019,2
9132,"S9132A_11-12-02-53.png","S9132B_11-12-02-53.png",0,173,3
8589,"S8589A_11-11-17-47.png","S8589B_11-11-17-47.png",6,1067,4
9082,"S9082A_11-12-02-02.png","S9082B_11-12-02-02.png",0,122,3
7863,"S7863A_11-11-01-39.png","S7863B_11-11-01-39.png",6,99,3
8564,"S8564A_11-11-17-22.png","S8564B_11-11-17-22.png",6,1042,4
8064,"S8064A_11-11-05-01.png","S8064B_11-11-05-01.png",6,301,3
8473,"S8473A_11-11-15-50.png","S8473B_11-11-15-50.png",6,950,3
8373,"S8373A_11-11-10-12.png","S8373B_11-11-10-12.png",6,612,3
7584,"S7584A_11-10-20-59.png","S7584B_11-10-20-59.png",5,1259,3
8701,"S8701A_11-11-19-39.png","S8701B_11-11-19-39.png",6,1179,4
7572,"S7572A_11-10-20-47.png","S7572B_11-10-20-47.png",5,1247,3
6244,"S6244A_11-09-22-32.png","S6244B_11-09-22-32.png",4,1352,3
6256,"S6256A_11-09-22-44.png","S6256B_11-09-22-44.png",4,1364,3
7973,"S7973A_11-11-03-30.png","S7973B_11-11-03-30.png",6,210,3
5529,"S5529A_11-09-10-33.png","S5529B_11-09-10-33.png",4,633,2
8009,"S8009A_11-11-04-06.png","S8009B_11-11-04-06.png",6,246,3
8662,"S8662A_11-11-19-00.png","S8662B_11-11-19-00.png",6,1140,5
8013,"S8013A_11-11-04-10.png","S8013B_11-11-04-10.png",6,250,2
7965,"S7965A_11-11-03-22.png","S7965B_11-11-03-22.png",6,202,3
9425,"S9425A_11-12-07-47.png","S9425B_11-12-07-47.png",0,467,2
8597,"S8597A_11-11-17-55.png","S8597B_11-11-17-55.png",6,1075,3
6248,"S6248A_11-09-22-36.png","S6248B_11-09-22-36.png",4,1356,4
9699,"S9699A_11-12-12-23.png","S9699B_11-12-12-23.png",0,743,3
7923,"S7923A_11-11-02-39.png","S7923B_11-11-02-39.png",6,159,2
9101,"S9101A_11-12-02-22.png","S9101B_11-12-02-22.png",0,142,3
5465,"S5465A_11-09-09-29.png","S5465B_11-09-09-29.png",4,569,3
7889,"S7889A_11-11-02-05.png","S7889B_11-11-02-05.png",6,125,2
9142,"S9142A_11-12-03-03.png","S9142B_11-12-03-03.png",0,183,2
9098,"S9098A_11-12-02-19.png","S9098B_11-12-02-19.png",0,139,3
8702,"S8702A_11-11-19-40.png","S8702B_11-11-19-40.png",6,1180,4
9514,"S9514A_11-12-09-17.png","S9514B_11-12-09-17.png",0,557,3
8378,"S8378A_11-11-10-17.png","S8378B_11-11-10-17.png",6,617,3
6217,"S6217A_11-09-22-05.png","S6217B_11-09-22-05.png",4,1325,3
8341,"S8341A_11-11-09-39.png","S8341B_11-11-09-39.png",6,579,4
7991,"S7991A_11-11-03-48.png","S7991B_11-11-03-48.png",6,228,2
5520,"S5520A_11-09-10-24.png","S5520B_11-09-10-24.png",4,624,4
6274,"S6274A_11-09-23-02.png","S6274B_11-09-23-02.png",4,1382,3
7882,"S7882A_11-11-01-58.png","S7882B_11-11-01-58.png",6,118,3
8016,"S8016A_11-11-04-13.png","S8016B_11-11-04-13.png",6,253,2
9031,"S9031A_11-12-01-11.png","S9031B_11-12-01-11.png",0,71,2
9112,"S9112A_11-12-02-33.png","S9112B_11-12-02-33.png",0,153,2
8693,"S8693A_11-11-19-31.png","S8693B_11-11-19-31.png",6,1171,4
6905,"S6905A_11-10-09-36.png","S6905B_11-10-09-36.png",5,576,4
9566,"S9566A_11-12-10-09.png","S9566B_11-12-10-09.png",0,609,3
9525,"S9525A_11-12-09-28.png","S9525B_11-12-09-28.png",0,568,3
9508,"S9508A_11-12-09-11.png","S9508B_11-12-09-11.png",0,551,3
7946,"S7946A_11-11-03-02.png","S7946B_11-11-03-02.png",6,182,3
8547,"S8547A_11-11-17-05.png","S8547B_11-11-17-05.png",6,1025,3
7577,"S7577A_11-10-20-52.png","S7577B_11-10-20-52.png",5,1252,5
8081,"S8081A_11-11-05-18.png","S8081B_11-11-05-18.png",6,318,4
6861,"S6861A_11-10-08-52.png","S6861B_11-10-08-52.png",5,532,3
8137,"S8137A_11-11-11-29.png","S8137B_11-11-11-29.png",6,689,3
8402,"S8402A_11-11-14-39.png","S8402B_11-11-14-39.png",6,879,3
6880,"S6880A_11-10-09-11.png","S6880B_11-10-09-11.png",5,551,4
7667,"S7667A_11-10-22-22.png","S7667B_11-10-22-22.png",5,1342,4
6911,"S6911A_11-10-09-42.png","S6911B_11-10-09-42.png",5,582,3
7845,"S7845A_11-11-01-21.png","S7845B_11-11-01-21.png",6,81,3
7047,"S7047A_11-10-11-59.png","S7047B_11-10-11-59.png",5,719,3
8676,"S8676A_11-11-19-14.png","S8676B_11-11-19-14.png",6,1154,3
5434,"S5434A_11-09-08-58.png","S5434B_11-09-08-58.png",4,538,3
7645,"S7645A_11-10-22-00.png","S7645B_11-10-22-00.png",5,1320,2
9528,"S9528A_11-12-09-31.png","S9528B_11-12-09-31.png",0,571,3
9760,"S9760A_11-12-13-24.png","S9760B_11-12-13-24.png",0,804,2
6125,"S6125A_11-09-20-32.png","S6125B_11-09-20-32.png",4,1232,3
9064,"S9064A_11-12-01-44.png","S9064B_11-12-01-44.png",0,104,3
7873,"S7873A_11-11-01-49.png","S7873B_11-11-01-49.png",6,109,3
8528,"S8528A_11-11-16-46.png","S8528B_11-11-16-46.png",6,1006,2
5528,"S5528A_11-09-10-32.png","S5528B_11-09-10-32.png",4,632,3
7033,"S7033A_11-10-11-45.png","S7033B_11-10-11-45.png",5,705,4
7990,"S7990A_11-11-03-47.png","S7990B_11-11-03-47.png",6,227,2
6273,"S6273A_11-09-23-01.png","S6273B_11-09-23-01.png",4,1381,3
8782,"S8782A_11-11-21-01.png","S8782B_11-11-21-01.png",6,1261,2
9427,"S9427A_11-12-07-49.png","S9427B_11-12-07-49.png",0,469,3
8647,"S8647A_11-11-18-45.png","S8647B_11-11-18-45.png",6,1125,3
9539,"S9539A_11-12-09-42.png","S9539B_11-12-09-42.png",0,582,3
8696,"S8696A_11-11-19-34.png","S8696B_11-11-19-34.png",6,1174,4
8370,"S8370A_11-11-10-09.png","S8370B_11-11-10-09.png",6,609,3
8110,"S8110A_11-11-11-02.png","S8110B_11-11-11-02.png",6,662,3
8333,"S8333A_11-11-09-31.png","S8333B_11-11-09-31.png",6,571,3
9441,"S9441A_11-12-08-03.png","S9441B_11-12-08-03.png",0,483,2
8340,"S8340A_11-11-09-38.png","S8340B_11-11-09-38.png",6,578,4
8743,"S8743A_11-11-20-22.png","S8743B_11-11-20-22.png",6,1222,3
8449,"S8449A_11-11-15-26.png","S8449B_11-11-15-26.png",6,926,3
7992,"S7992A_11-11-03-49.png","S7992B_11-11-03-49.png",6,229,2
6236,"S6236A_11-09-22-24.png","S6236B_11-09-22-24.png",4,1344,3
9105,"S9105A_11-12-02-26.png","S9105B_11-12-02-26.png",0,146,2
8065,"S8065A_11-11-05-02.png","S8065B_11-11-05-02.png",6,302,3
9506,"S9506A_11-12-09-09.png","S9506B_11-12-09-09.png",0,549,3
6115,"S6115A_11-09-20-22.png","S6115B_11-09-20-22.png",4,1222,3
8745,"S8745A_11-11-20-24.png","S8745B_11-11-20-24.png",6,1224,4
5389,"S5389A_11-09-08-13.png","S5389B_11-09-08-13.png",4,493,4
7979,"S7979A_11-11-03-36.png","S7979B_11-11-03-36.png",6,216,2
5533,"S5533A_11-09-10-37.png","S5533B_11-09-10-37.png",4,637,3
6963,"S6963A_11-10-10-35.png","S6963B_11-10-10-35.png",5,635,3
6130,"S6130A_11-09-20-37.png","S6130B_11-09-20-37.png",4,1237,3
8708,"S8708A_11-11-19-47.png","S8708B_11-11-19-47.png",6,1187,2
8603,"S8603A_11-11-18-01.png","S8603B_11-11-18-01.png",6,1081,3
7564,"S7564A_11-10-20-39.png","S7564B_11-10-20-39.png",5,1239,4
8425,"S8425A_11-11-15-02.png","S8425B_11-11-15-02.png",6,902,2
7957,"S7957A_11-11-03-14.png","S7957B_11-11-03-14.png",6,194,3
7604,"S7604A_11-10-21-19.png","S7604B_11-10-21-19.png",5,1279,4
5469,"S5469A_11-09-09-33.png","S5469B_11-09-09-33.png",4,573,4
6972,"S6972A_11-10-10-44.png","S6972B_11-10-10-44.png",5,644,3
8527,"S8527A_11-11-16-45.png","S8527B_11-11-16-45.png",6,1005,3
9465,"S9465A_11-12-08-27.png","S9465B_11-12-08-27.png",0,507,3
7017,"S7017A_11-10-11-29.png","S7017B_11-10-11-29.png",5,689,3
6193,"S6193A_11-09-21-41.png","S6193B_11-09-21-41.png",4,1301,2
8031,"S8031A_11-11-04-28.png","S8031B_11-11-04-28.png",6,268,3
9515,"S9515A_11-12-09-18.png","S9515B_11-12-09-18.png",0,558,3
5470,"S5470A_11-09-09-34.png","S5470B_11-09-09-34.png",4,574,4
7895,"S7895A_11-11-02-11.png","S7895B_11-11-02-11.png",6,131,3
8727,"S8727A_11-11-20-06.png","S8727B_11-11-20-06.png",6,1206,5
8649,"S8649A_11-11-18-47.png","S8649B_11-11-18-47.png",6,1127,3
7641,"S7641A_11-10-21-56.png","S7641B_11-10-21-56.png",5,1316,2
8317,"S8317A_11-11-09-15.png","S8317B_11-11-09-15.png",6,555,2
7533,"S7533A_11-10-20-07.png","S7533B_11-10-20-07.png",5,1207,2
8600,"S8600A_11-11-17-58.png","S8600B_11-11-17-58.png",6,1078,2
8135,"S8135A_11-11-11-27.png","S8135B_11-11-11-27.png",6,687,2
9709,"S9709A_11-12-12-33.png","S9709B_11-12-12-33.png",0,753,2
6112,"S6112A_11-09-20-19.png","S6112B_11-09-20-19.png",4,1219,1
9744,"S9744A_11-12-13-08.png","S9744B_11-12-13-08.png",0,788,2
6116,"S6116A_11-09-20-23.png","S6116B_11-09-20-23.png",4,1223,2
8534,"S8534A_11-11-16-52.png","S8534B_11-11-16-52.png",6,1012,2
9102,"S9102A_11-12-02-23.png","S9102B_11-12-02-23.png",0,143,2
9136,"S9136A_11-12-02-57.png","S9136B_11-12-02-57.png",0,177,2
6144,"S6144A_11-09-20-51.png","S6144B_11-09-20-51.png",4,1251,3
6874,"S6874A_11-10-09-05.png","S6874B_11-10-09-05.png",5,545,4
9747,"S9747A_11-12-13-11.png","S9747B_11-12-13-11.png",0,791,2
7673,"S7673A_11-10-22-28.png","S7673B_11-10-22-28.png",5,1348,2
6935,"S6935A_11-10-10-06.png","S6935B_11-10-10-06.png",5,606,3
8088,"S8088A_11-11-10-40.png","S8088B_11-11-10-40.png",6,640,2
7586,"S7586A_11-10-21-01.png","S7586B_11-10-21-01.png",5,1261,1
7041,"S7041A_11-10-11-53.png","S7041B_11-10-11-53.png",5,713,3
9144,"S9144A_11-12-03-05.png","S9144B_11-12-03-05.png",0,185,2
7100,"S7100A_11-10-12-52.png","S7100B_11-10-12-52.png",5,772,2
8164,"S8164A_11-11-11-56.png","S8164B_11-11-11-56.png",6,716,2
9135,"S9135A_11-12-02-56.png","S9135B_11-12-02-56.png",0,176,2
9721,"S9721A_11-12-12-45.png","S9721B_11-12-12-45.png",0,765,3
9694,"S9694A_11-12-12-17.png","S9694B_11-12-12-17.png",0,737,2
8638,"S8638A_11-11-18-36.png","S8638B_11-11-18-36.png",6,1116,2
7106,"S7106A_11-10-12-58.png","S7106B_11-10-12-58.png",5,778,2
9755,"S9755A_11-12-13-19.png","S9755B_11-12-13-19.png",0,799,1
9784,"S9784A_11-12-13-48.png","S9784B_11-12-13-48.png",0,828,2
9533,"S9533A_11-12-09-36.png","S9533B_11-12-09-36.png",0,576,2
9117,"S9117A_11-12-02-38.png","S9117B_11-12-02-38.png",0,158,2
7069,"S7069A_11-10-12-21.png","S7069B_11-10-12-21.png",5,741,2
8659,"S8659A_11-11-18-57.png","S8659B_11-11-18-57.png",6,1137,4
7575,"S7575A_11-10-20-50.png","S7575B_11-10-20-50.png",5,1250,2
5486,"S5486A_11-09-09-50.png","S5486B_11-09-09-50.png",4,590,2
9543,"S9543A_11-12-09-46.png","S9543B_11-12-09-46.png",0,586,3
5494,"S5494A_11-09-09-58.png","S5494B_11-09-09-58.png",4,598,4
8637,"S8637A_11-11-18-35.png","S8637B_11-11-18-35.png",6,1115,2
7111,"S7111A_11-10-13-03.png","S7111B_11-10-13-03.png",5,783,3
9185,"S9185A_11-12-03-46.png","S9185B_11-12-03-46.png",0,226,2
5417,"S5417A_11-09-08-41.png","S5417B_11-09-08-41.png",4,521,2
7611,"S7611A_11-10-21-26.png","S7611B_11-10-21-26.png",5,1286,2
5429,"S5429A_11-09-08-53.png","S5429B_11-09-08-53.png",4,533,2
8655,"S8655A_11-11-18-53.png","S8655B_11-11-18-53.png",6,1133,2
8097,"S8097A_11-11-10-49.png","S8097B_11-11-10-49.png",6,649,3
7920,"S7920A_11-11-02-36.png","S7920B_11-11-02-36.png",6,156,1
6970,"S6970A_11-10-10-42.png","S6970B_11-10-10-42.png",5,642,2
8768,"S8768A_11-11-20-47.png","S8768B_11-11-20-47.png",6,1247,1
7531,"S7531A_11-10-20-05.png","S7531B_11-10-20-05.png",5,1205,2
8434,"S8434A_11-11-15-11.png","S8434B_11-11-15-11.png",6,911,2
8724,"S8724A_11-11-20-03.png","S8724B_11-11-20-03.png",6,1203,5
9485,"S9485A_11-12-08-47.png","S9485B_11-12-08-47.png",0,527,2
8130,"S8130A_11-11-11-22.png","S8130B_11-11-11-22.png",6,682,3
6890,"S6890A_11-10-09-21.png","S6890B_11-10-09-21.png",5,561,3
6953,"S6953A_11-10-10-24.png","S6953B_11-10-10-24.png",5,624,3
8361,"S8361A_11-11-10-00.png","S8361B_11-11-10-00.png",6,600,2
8090,"S8090A_11-11-10-42.png","S8090B_11-11-10-42.png",6,642,3
9452,"S9452A_11-12-08-14.png","S9452B_11-12-08-14.png",0,494,1
8622,"S8622A_11-11-18-20.png","S8622B_11-11-18-20.png",6,1100,3
8692,"S8692A_11-11-19-30.png","S8692B_11-11-19-30.png",6,1170,2
7012,"S7012A_11-10-11-24.png","S7012B_11-10-11-24.png",5,684,3
7622,"S7622A_11-10-21-37.png","S7622B_11-10-21-37.png",5,1297,1
6869,"S6869A_11-10-09-00.png","S6869B_11-10-09-00.png",5,540,3
7078,"S7078A_11-10-12-30.png","S7078B_11-10-12-30.png",5,750,2
8157,"S8157A_11-11-11-49.png","S8157B_11-11-11-49.png",6,709,3
8057,"S8057A_11-11-04-54.png","S8057B_11-11-04-54.png",6,294,2
9437,"S9437A_11-12-07-59.png","S9437B_11-12-07-59.png",0,479,1
7103,"S7103A_11-10-12-55.png","S7103B_11-10-12-55.png",5,775,3
7042,"S7042A_11-10-11-54.png","S7042B_11-10-11-54.png",5,714,1
8595,"S8595A_11-11-17-53.png","S8595B_11-11-17-53.png",6,1073,2
6920,"S6920A_11-10-09-51.png","S6920B_11-10-09-51.png",5,591,3
7663,"S7663A_11-10-22-18.png","S7663B_11-10-22-18.png",5,1338,3
6985,"S6985A_11-10-10-57.png","S6985B_11-10-10-57.png",5,657,2
7800,"S7800A_11-11-00-36.png","S7800B_11-11-00-36.png",6,36,1
9115,"S9115A_11-12-02-36.png","S9115B_11-12-02-36.png",0,156,1
6943,"S6943A_11-10-10-14.png","S6943B_11-10-10-14.png",5,614,2
7975,"S7975A_11-11-03-32.png","S7975B_11-11-03-32.png",6,212,2
8068,"S8068A_11-11-05-05.png","S8068B_11-11-05-05.png",6,305,2
8530,"S8530A_11-11-16-48.png","S8530B_11-11-16-48.png",6,1008,2
9114,"S9114A_11-12-02-35.png","S9114B_11-12-02-35.png",0,155,1
7099,"S7099A_11-10-12-51.png","S7099B_11-10-12-51.png",5,771,5
8688,"S8688A_11-11-19-26.png","S8688B_11-11-19-26.png",6,1166,2
8591,"S8591A_11-11-17-49.png","S8591B_11-11-17-49.png",6,1069,2
9435,"S9435A_11-12-07-57.png","S9435B_11-12-07-57.png",0,477,2
9100,"S9100A_11-12-02-21.png","S9100B_11-12-02-21.png",0,141,2
8053,"S8053A_11-11-04-50.png","S8053B_11-11-04-50.png",6,290,2
8741,"S8741A_11-11-20-20.png","S8741B_11-11-20-20.png",6,1220,3
5387,"S5387A_11-09-08-11.png","S5387B_11-09-08-11.png",4,491,2
8762,"S8762A_11-11-20-41.png","S8762B_11-11-20-41.png",6,1241,2
7790,"S7790A_11-11-00-26.png","S7790B_11-11-00-26.png",6,26,1
7859,"S7859A_11-11-01-35.png","S7859B_11-11-01-35.png",6,95,2
6932,"S6932A_11-10-10-03.png","S6932B_11-10-10-03.png",5,603,3
6164,"S6164A_11-09-21-12.png","S6164B_11-09-21-12.png",4,1272,2
9458,"S9458A_11-12-08-20.png","S9458B_11-12-08-20.png",0,500,2
7905,"S7905A_11-11-02-21.png","S7905B_11-11-02-21.png",6,141,2
7817,"S7817A_11-11-00-53.png","S7817B_11-11-00-53.png",6,53,1
9722,"S9722A_11-12-12-46.png","S9722B_11-12-12-46.png",0,766,2
9513,"S9513A_11-12-09-16.png","S9513B_11-12-09-16.png",0,556,3
7825,"S7825A_11-11-01-01.png","S7825B_11-11-01-01.png",6,61,1
8363,"S8363A_11-11-10-02.png","S8363B_11-11-10-02.png",6,602,2
6897,"S6897A_11-10-09-28.png","S6897B_11-10-09-28.png",5,568,3
7649,"S7649A_11-10-22-04.png","S7649B_11-10-22-04.png",5,1324,2
9449,"S9449A_11-12-08-11.png","S9449B_11-12-08-11.png",0,491,2
8385,"S8385A_11-11-10-24.png","S8385B_11-11-10-24.png",6,624,2
7955,"S7955A_11-11-03-11.png","S7955B_11-11-03-11.png",6,191,3
6925,"S6925A_11-10-09-56.png","S6925B_11-10-09-56.png",5,596,3
8800,"S8800A_11-11-21-19.png","S8800B_11-11-21-19.png",6,1279,2
7521,"S7521A_11-10-19-55.png","S7521B_11-10-19-55.png",5,1195,3
7950,"S7950A_11-11-03-06.png","S7950B_11-11-03-06.png",6,186,1
7942,"S7942A_11-11-02-58.png","S7942B_11-11-02-58.png",6,178,1
8060,"S8060A_11-11-04-57.png","S8060B_11-11-04-57.png",6,297,2
7657,"S7657A_11-10-22-12.png","S7657B_11-10-22-12.png",5,1332,2
5406,"S5406A_11-09-08-30.png","S5406B_11-09-08-30.png",4,510,2
8019,"S8019A_11-11-04-16.png","S8019B_11-11-04-16.png",6,256,1
7850,"S7850A_11-11-01-26.png","S7850B_11-11-01-26.png",6,86,2
7565,"S7565A_11-10-20-40.png","S7565B_11-10-20-40.png",5,1240,2
6860,"S6860A_11-10-08-51.png","S6860B_11-10-08-51.png",5,531,2
8829,"S8829A_11-11-21-48.png","S8829B_11-11-21-48.png",6,1308,1
7993,"S7993A_11-11-03-50.png","S7993B_11-11-03-50.png",6,230,1
7513,"S7513A_11-10-19-47.png","S7513B_11-10-19-47.png",5,1187,3
8312,"S8312A_11-11-09-10.png","S8312B_11-11-09-10.png",6,550,2
7877,"S7877A_11-11-01-53.png","S7877B_11-11-01-53.png",6,113,2
9810,"S9810A_11-12-14-14.png","S9810B_11-12-14-14.png",0,854,2
6884,"S6884A_11-10-09-15.png","S6884B_11-10-09-15.png",5,555,2
8818,"S8818A_11-11-21-37.png","S8818B_11-11-21-37.png",6,1297,1
6178,"S6178A_11-09-21-26.png","S6178B_11-09-21-26.png",4,1286,2
7866,"S7866A_11-11-01-42.png","S7866B_11-11-01-42.png",6,102,2
6204,"S6204A_11-09-21-52.png","S6204B_11-09-21-52.png",4,1312,2
8924,"S8924A_11-11-23-24.png","S8924B_11-11-23-24.png",6,1404,1
8322,"S8322A_11-11-09-20.png","S8322B_11-11-09-20.png",6,560,2
9739,"S9739A_11-12-13-03.png","S9739B_11-12-13-03.png",0,783,4
9448,"S9448A_11-12-08-10.png","S9448B_11-12-08-10.png",0,490,2
7055,"S7055A_11-10-12-07.png","S7055B_11-10-12-07.png",5,727,2
7616,"S7616A_11-10-21-31.png","S7616B_11-10-21-31.png",5,1291,2
9044,"S9044A_11-12-01-24.png","S9044B_11-12-01-24.png",0,84,1
6149,"S6149A_11-09-20-56.png","S6149B_11-09-20-56.png",4,1256,2
8474,"S8474A_11-11-15-51.png","S8474B_11-11-15-51.png",6,951,3
6126,"S6126A_11-09-20-33.png","S6126B_11-09-20-33.png",4,1233,2
6219,"S6219A_11-09-22-07.png","S6219B_11-09-22-07.png",4,1327,2
7808,"S7808A_11-11-00-44.png","S7808B_11-11-00-44.png",6,44,2
9482,"S9482A_11-12-08-44.png","S9482B_11-12-08-44.png",0,524,1
9537,"S9537A_11-12-09-40.png","S9537B_11-12-09-40.png",0,580,4
8670,"S8670A_11-11-19-08.png","S8670B_11-11-19-08.png",6,1148,2
8464,"S8464A_11-11-15-41.png","S8464B_11-11-15-41.png",6,941,1
7090,"S7090A_11-10-12-42.png","S7090B_11-10-12-42.png",5,762,2
5459,"S5459A_11-09-09-23.png","S5459B_11-09-09-23.png",4,563,2
7651,"S7651A_11-10-22-06.png","S7651B_11-10-22-06.png",5,1326,2
5467,"S5467A_11-09-09-31.png","S5467B_11-09-09-31.png",4,571,3
5395,"S5395A_11-09-08-19.png","S5395B_11-09-08-19.png",4,499,3
6833,"S6833A_11-10-08-24.png","S6833B_11-10-08-24.png",5,504,2
7677,"S7677A_11-10-22-32.png","S7677B_11-10-22-32.png",5,1352,3
5385,"S5385A_11-09-08-09.png","S5385B_11-09-08-09.png",4,489,2
6220,"S6220A_11-09-22-08.png","S6220B_11-09-22-08.png",4,1328,2
9455,"S9455A_11-12-08-17.png","S9455B_11-12-08-17.png",0,497,2
9183,"S9183A_11-12-03-44.png","S9183B_11-12-03-44.png",0,224,3
7926,"S7926A_11-11-02-42.png","S7926B_11-11-02-42.png",6,162,1
7831,"S7831A_11-11-01-07.png","S7831B_11-11-01-07.png",6,67,1
8641,"S8641A_11-11-18-39.png","S8641B_11-11-18-39.png",6,1119,3
9798,"S9798A_11-12-14-02.png","S9798B_11-12-14-02.png",0,842,2
8331,"S8331A_11-11-09-29.png","S8331B_11-11-09-29.png",6,569,2
8599,"S8599A_11-11-17-57.png","S8599B_11-11-17-57.png",6,1077,2
7631,"S7631A_11-10-21-46.png","S7631B_11-10-21-46.png",5,1306,2
7804,"S7804A_11-11-00-40.png","S7804B_11-11-00-40.png",6,40,1
7088,"S7088A_11-10-12-40.png","S7088B_11-10-12-40.png",5,760,3
8767,"S8767A_11-11-20-46.png","S8767B_11-11-20-46.png",6,1246,1
8602,"S8602A_11-11-18-00.png","S8602B_11-11-18-00.png",6,1080,1
8054,"S8054A_11-11-04-51.png","S8054B_11-11-04-51.png",6,291,2
5547,"S5547A_11-09-10-51.png","S5547B_11-09-10-51.png",4,651,2
7841,"S7841A_11-11-01-17.png","S7841B_11-11-01-17.png",6,77,1
8154,"S8154A_11-11-11-46.png","S8154B_11-11-11-46.png",6,706,3
6919,"S6919A_11-10-09-50.png","S6919B_11-10-09-50.png",5,590,3
9553,"S9553A_11-12-09-56.png","S9553B_11-12-09-56.png",0,596,3
7661,"S7661A_11-10-22-16.png","S7661B_11-10-22-16.png",5,1336,2
6883,"S6883A_11-10-09-14.png","S6883B_11-10-09-14.png",5,554,2
9751,"S9751A_11-12-13-15.png","S9751B_11-12-13-15.png",0,795,2
6909,"S6909A_11-10-09-40.png","S6909B_11-10-09-40.png",5,580,2
7605,"S7605A_11-10-21-20.png","S7605B_11-10-21-20.png",5,1280,2
9567,"S9567A_11-12-10-10.png","S9567B_11-12-10-10.png",0,610,2
8748,"S8748A_11-11-20-27.png","S8748B_11-11-20-27.png",6,1227,2
9134,"S9134A_11-12-02-55.png","S9134B_11-12-02-55.png",0,175,2
7578,"S7578A_11-10-20-53.png","S7578B_11-10-20-53.png",5,1253,1
8442,"S8442A_11-11-15-19.png","S8442B_11-11-15-19.png",6,919,2
9093,"S9093A_11-12-02-14.png","S9093B_11-12-02-14.png",0,134,2
9170,"S9170A_11-12-03-31.png","S9170B_11-12-03-31.png",0,211,2
8100,"S8100A_11-11-10-52.png","S8100B_11-11-10-52.png",6,652,3
7627,"S7627A_11-10-21-42.png","S7627B_11-10-21-42.png",5,1302,2
7112,"S7112A_11-10-13-04.png","S7112B_11-10-13-04.png",5,784,3
7899,"S7899A_11-11-02-15.png","S7899B_11-11-02-15.png",6,135,2
8022,"S8022A_11-11-04-19.png","S8022B_11-11-04-19.png",6,259,2
8787,"S8787A_11-11-21-06.png","S8787B_11-11-21-06.png",6,1266,2
9781,"S9781A_11-12-13-45.png","S9781B_11-12-13-45.png",0,825,2
5418,"S5418A_11-09-08-42.png","S5418B_11-09-08-42.png",4,522,3
9710,"S9710A_11-12-12-34.png","S9710B_11-12-12-34.png",0,754,3
9086,"S9086A_11-12-02-06.png","S9086B_11-12-02-06.png",0,126,1
6875,"S6875A_11-10-09-06.png","S6875B_11-10-09-06.png",5,546,2
8422,"S8422A_11-11-14-59.png","S8422B_11-11-14-59.png",6,899,1
7599,"S7599A_11-10-21-14.png","S7599B_11-10-21-14.png",5,1274,2
7918,"S7918A_11-11-02-34.png","S7918B_11-11-02-34.png",6,154,2
8798,"S8798A_11-11-21-17.png","S8798B_11-11-21-17.png",6,1277,3
9575,"S9575A_11-12-10-18.png","S9575B_11-12-10-18.png",0,618,2
8618,"S8618A_11-11-18-16.png","S8618B_11-11-18-16.png",6,1096,2
7682,"S7682A_11-10-22-37.png","S7682B_11-10-22-37.png",5,1357,2
6922,"S6922A_11-10-09-53.png","S6922B_11-10-09-53.png",5,593,3
9477,"S9477A_11-12-08-39.png","S9477B_11-12-08-39.png",0,519,2
9794,"S9794A_11-12-13-58.png","S9794B_11-12-13-58.png",0,838,2
6971,"S6971A_11-10-10-43.png","S6971B_11-10-10-43.png",5,643,3
6261,"S6261A_11-09-22-49.png","S6261B_11-09-22-49.png",4,1369,2
9138,"S9138A_11-12-02-59.png","S9138B_11-12-02-59.png",0,179,1
9074,"S9074A_11-12-01-54.png","S9074B_11-12-01-54.png",0,114,2
8629,"S8629A_11-11-18-27.png","S8629B_11-11-18-27.png",6,1107,3
7945,"S7945A_11-11-03-01.png","S7945B_11-11-03-01.png",6,181,1
9526,"S9526A_11-12-09-29.png","S9526B_11-12-09-29.png",0,569,2
7807,"S7807A_11-11-00-43.png","S7807B_11-11-00-43.png",6,43,3
9756,"S9756A_11-12-13-20.png","S9756B_11-12-13-20.png",0,800,3
8025,"S8025A_11-11-04-22.png","S8025B_11-11-04-22.png",6,262,2
